Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
South Asia,SAS,Population growth (annual %),SP.POP.GROW,,2.380689118,2.391225066,2.397874781,2.399401105,2.353917553,2.293106458,2.28537655,2.322085525,2.340387511,2.31289478,2.183559446,2.208137998,2.349599614,2.354149469,2.33264951,2.300515121,2.310954526,2.328178346,2.334453541,2.368991281,2.34289363,2.355189781,2.415148372,2.411635525,2.393864706,2.360294277,2.322722746,2.310455112,2.305445474,2.254888252,2.204710009,2.220393685,2.245403108,2.211218631,2.142673409,2.082496717,2.045298654,2.022834388,1.996860565,1.962433736,1.944592319,1.932349579,1.864337445,1.767351056,1.684831926,1.595131154,1.500898991,1.459171866,1.466455476,1.472242462,1.463577884,1.405682042,1.347834814,1.295778446,1.232323215,1.220816454,1.225397229,1.191146284,1.144473285,1.124469419,1.02946393
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,,3.316910556,3.479542912,3.593689082,3.684795349,3.76125822,3.828520304,3.938045753,4.070541516,4.197525653,4.374344053,4.647249195,4.994621578,5.278826664,5.419124986,5.385042631,5.205706296,5.104109168,5.070110647,4.991761191,4.934163943,4.859497262,4.781149857,4.74976511,4.692680571,4.602955823,4.498469301,4.399547263,4.332906262,4.254562794,4.156068549,3.978063483,3.696088505,3.217733994,2.877909768,2.798784853,2.723065115,2.684354441,2.64400628,2.589590212,2.527236357,2.468601339,2.404472297,2.304593545,2.183090419,3.062429874,3.95879668,3.929204885,3.853874728,3.74300661,3.206494106,2.481592562,2.199762757,2.121787884,2.022032711,1.924622137,2.014458627,2.298160561,2.384150031,2.284589011,0.472667096,-0.129847471
Sudan,SDN,Population growth (annual %),SP.POP.GROW,,2.970269385,3.029689275,3.049316896,3.149102233,3.202064494,3.059148314,3.009766646,3.038479262,3.029579847,3.045052801,3.166565514,3.273798541,3.36259923,3.787711066,4.133759778,4.125336666,4.185389991,4.261729809,4.266969186,4.292386521,4.289357997,4.077314113,3.284727618,2.278958335,1.816655188,1.879305696,1.710396833,1.097666481,1.286749528,1.780389554,1.705663336,1.509718901,1.744073049,2.408931075,2.552506392,2.4248116,2.451096628,2.323189206,2.388500912,2.559636908,2.435907856,2.285839658,2.219125576,2.253925864,2.42945361,2.647036407,2.78996437,2.763779104,2.716265689,2.374682589,1.99447755,2.127629014,2.33575259,2.774492861,3.107511671,3.110545313,3.254616171,3.191487022,2.893589969,2.756778785,2.70104594
Senegal,SEN,Population growth (annual %),SP.POP.GROW,,2.828542102,2.824007396,2.816727594,2.826507218,2.858788885,2.904213432,2.941253001,2.952332883,2.948104508,2.94807856,2.952316525,2.953236874,2.947151422,2.878963243,2.741336415,2.605905119,2.423534354,2.326181211,2.386958065,2.474225557,2.564372221,2.636871996,2.684536084,2.716027799,2.781970142,2.874833606,2.921521352,2.9067457,2.884706438,2.883110009,2.855443967,2.800459674,2.746274966,2.653965777,2.530200353,2.411890156,2.326077961,2.293403139,2.31639981,2.353491864,2.380076338,2.414981698,2.459968005,2.500339048,2.541263518,2.602334405,2.632811906,2.637543888,2.676747498,2.7107016,2.722036804,2.726972355,2.711819289,2.71905101,2.72463609,2.715442959,2.717977838,2.714643282,2.697631159,2.684381849,2.645380545
Singapore,SGP,Population growth (annual %),SP.POP.GROW,,3.344793407,2.769104695,2.527495482,2.562973705,2.430051183,2.486193007,2.20867874,1.724526396,1.504529551,1.554898734,1.833787635,1.85220872,1.86869708,1.664142592,1.460269916,1.347723378,1.385723469,1.209700789,1.26239248,1.269234299,4.807689009,4.388593633,1.298744662,1.890221986,0.136645171,-0.094490557,1.503833058,2.537773867,2.935743735,3.889093607,2.845482865,3.004256395,2.529806747,3.136586932,3.037813485,4.064318468,3.357442195,3.397212277,0.799148451,1.732042233,2.697355843,0.912639806,-1.474532842,1.251916673,2.350511289,3.129389156,4.166002864,5.321517083,3.015949915,1.771832879,2.084902456,2.45339033,1.619308099,1.298440178,1.186376937,1.297436099,0.08859547,0.469704299,1.144283307,-0.311904961,-4.1703363
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,,2.472185706,2.508126883,2.540639333,2.570542809,2.598573519,2.618313862,2.63546367,2.66113837,2.663438342,2.598964681,2.531433642,2.568498941,2.679903904,2.817816278,2.922199271,3.099754315,3.301393279,3.384418557,3.42076558,3.431365646,3.432128999,3.423782372,3.415526574,3.404661701,3.392543974,3.324503187,3.197247417,3.093922314,3.043036709,3.009631739,2.972611573,2.940017143,2.914237997,2.900044729,2.888963023,2.858621096,2.804610737,2.756028608,2.679480658,2.531673458,2.393800688,2.326299562,2.293143282,2.265689343,2.242853148,2.242910003,2.242268424,2.230501438,2.267124233,2.351855734,2.436244665,2.504312834,2.53933208,2.544765798,2.52650759,2.489244087,2.44276679,2.397106679,2.360101209,2.371387612,2.3817423
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,,1.712742802,1.771815447,1.822880511,1.875209558,1.918243765,1.931572306,1.952228149,1.964026775,1.946637804,1.949963101,1.918985614,1.89723045,1.910891525,1.902374353,1.88528364,1.846349748,1.88808958,1.965769951,1.985068859,2.023163389,2.046662084,2.075681625,2.158683507,2.219854295,2.242828024,2.463081899,2.694321282,2.707534632,2.506357933,3.918799524,1.212875311,-1.765145801,-0.136718078,0.447447058,0.212892578,0.535570654,1.317555122,1.01518624,0.564027525,2.404784192,5.785413309,5.663433521,4.019101559,3.352354431,2.67484088,2.200363929,2.20265427,2.52210725,2.736565832,2.786073053,2.692873002,2.629841404,2.563454318,2.49317673,2.408687161,2.419508915,2.421134858,2.364713067,2.332840625,2.29903034,2.241767371
El Salvador,SLV,Population growth (annual %),SP.POP.GROW,,2.822672426,2.723261377,2.589353674,2.62811451,2.688300688,2.697364346,2.663633508,2.608026589,2.515313899,2.465339079,2.427273155,2.400796672,2.40701002,2.372522735,2.300170881,2.186960655,2.132402307,2.088200779,1.970981947,1.698782067,0.887183299,1.108997551,1.932891614,1.954031487,1.957578505,1.909792907,1.921001795,2.016939448,1.922910551,1.811554781,1.734229665,1.655058501,1.408941136,1.095928719,0.964186767,0.84788,0.781771469,0.723843709,0.656606871,0.582883768,0.495758085,0.386354097,0.258744779,0.146006195,0.035814056,-0.056012744,0.160532323,0.395765789,0.379776014,0.374364787,0.380610551,0.389311894,0.394479107,0.385376456,0.346286118,0.311563471,0.257949947,0.15447668,0.061720733,0.19906237,0.340068122
San Marino,SMR,Population growth (annual %),SP.POP.GROW,,2.155817807,2.15958855,2.077759437,2.047282702,2.029368746,1.807226261,1.797484654,2.121743774,0.610455921,-1.279684968,0.236387235,1.973587313,2.31485659,2.231620088,1.855208399,1.786700183,1.584600845,1.516612154,1.394416367,1.220763163,1.164374386,0.958532685,0.772098771,0.558216975,0.654083573,0.667699821,0.209695127,0.466885394,1.151187043,1.432483404,1.403727627,1.476744208,1.554554217,1.453346872,1.420472681,1.392652344,1.420416948,1.554505747,1.553436708,1.574421459,1.890820393,2.292882164,2.234492827,1.705591316,1.416381761,1.516836723,1.36913511,1.074152324,1.162596686,1.752163166,2.767597824,1.941335139,0.460726232,0.311965937,0.540630657,0.783340306,0.654001447,0.293203752,0.064389618,-0.501577645,-0.773412758
Somalia,SOM,Population growth (annual %),SP.POP.GROW,,2.57665301,2.585890662,2.590938036,2.590762424,2.604413739,2.600014943,2.594052213,2.598888867,2.594668319,2.605639655,2.584233771,2.580886313,2.622535934,2.540268665,2.453190447,2.464249016,2.635294438,7.116703304,12.40697732,8.560385525,0.722306597,0.283795339,3.153940692,3.621166978,4.025526642,4.106309462,3.546719852,0.034319322,-1.762294391,-0.517042261,-3.880444889,-4.629116605,2.952010181,4.994927667,3.54431691,3.562499346,3.444373906,4.085748767,3.98581079,3.940496982,3.926739177,3.683554229,3.622609541,3.613590936,3.400318046,2.989842868,3.041991501,2.89679033,2.46112223,2.49721206,1.56901447,1.812821049,3.25938851,3.492097731,3.359150333,3.770954383,3.919784777,3.613058958,3.633164904,3.418197348,3.146236588
Serbia,SRB,Population growth (annual %),SP.POP.GROW,,0.708741563,0.614188134,0.536194314,0.488998529,0.427760812,0.689405004,0.568473217,0.507431317,0.432901109,0.388015145,0.58634419,0.568748867,0.53733161,0.520431585,0.489819746,0.709469485,0.608072631,0.535899599,0.478502519,0.408330498,0.582381276,0.471540113,0.375637683,0.280805159,0.200093444,0.425532557,0.291506765,0.185062842,0.118788373,0.065932619,0.126942858,0.666421572,0.689223724,0.457848715,-1.422967089,-0.09923146,-0.279907993,-0.379260986,-0.361977305,-0.319524801,-0.171946647,-0.09214695,-0.212738009,-0.233328452,-0.300431133,-0.393204593,-0.405458542,-0.425705552,-0.400994905,-0.402005901,-0.789468998,-0.485299545,-0.486591387,-0.469489291,-0.494772574,-0.523694463,-0.532191341,-0.546351969,-0.536610018,-0.666107601,-0.94368817
Sub-Saharan Africa (excluding high income),SSA,Population growth (annual %),SP.POP.GROW,,2.427833676,2.482948365,2.514793933,2.555225782,2.588824352,2.586606882,2.598350287,2.63730748,2.659691039,2.686413008,2.701258818,2.691515367,2.743004213,2.826889594,2.86025019,2.858578964,2.823728362,2.93219694,3.024069768,2.9168311,2.949740674,3.035744377,2.894742523,2.808719441,2.863662248,2.897393627,2.922159899,2.844028257,2.813969358,2.80870268,2.726952545,2.672650653,2.663733525,2.624207052,2.653714296,2.691012162,2.62404692,2.59774196,2.618531452,2.65041732,2.67450252,2.688935396,2.698229623,2.719361894,2.737100791,2.755210262,2.780218886,2.793010486,2.791719376,2.793794543,2.78354565,2.769938448,2.772816419,2.765268779,2.770502967,2.72216865,2.676301683,2.680773705,2.668134021,2.653008559,2.593819426
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,,1.407954752,1.458210458,1.45869524,1.713136509,1.762502416,1.317240749,1.14408931,1.226725762,1.223944098,1.219646616,1.614406344,1.979421105,2.219243433,2.430184096,2.413627336,2.400467916,2.397860363,2.402737865,2.395578948,2.395343186,2.400668303,2.402992791,2.342448353,2.207483346,2.232871363,2.365938737,1.526609834,-1.626002175,-2.2739612,0.934530012,2.419913797,1.827872401,1.227125872,2.454420433,3.048210109,2.474798779,2.803371882,1.94934866,2.609922468,4.41867396,4.477426845,4.46032892,4.478838102,4.539740907,4.614186434,4.676597777,4.722686705,4.711134546,4.491270715,5.123598025,5.298815021,4.379420995,3.709465732,0.96108528,-0.169451605,-1.15177979,-3.755484458,-2.497541774,0.502203354,1.506267728,1.3303716
Sub-Saharan Africa,SSF,Population growth (annual %),SP.POP.GROW,,2.427911147,2.482986093,2.514804981,2.555222379,2.588815926,2.586595398,2.598330128,2.63727313,2.659644766,2.686353004,2.701138752,2.691469606,2.742786807,2.826712722,2.860157924,2.858435596,2.823605269,2.931790564,3.023703391,2.916499304,2.949459796,3.035353147,2.894271489,2.808383632,2.86335824,2.897063297,2.922360989,2.843672206,2.813657809,2.808383747,2.726766062,2.672356977,2.663661046,2.624217051,2.65356272,2.690857165,2.623864626,2.597664424,2.618452888,2.650201654,2.674189824,2.688984373,2.697777303,2.719010055,2.736849712,2.755139737,2.779975384,2.792954687,2.791468901,2.793798407,2.782996912,2.769765929,2.772730069,2.765155981,2.770454969,2.722041256,2.676169672,2.680618582,2.667976685,2.652852258,2.593666736
Small states,SST,Population growth (annual %),SP.POP.GROW,,1.911873668,2.046466141,2.037892412,1.951565555,1.831481176,1.77738892,1.794600047,1.835697342,1.800922085,1.812980826,1.878553052,1.911061264,1.943984816,1.994749261,2.098949185,2.161991939,2.201199532,2.162824371,2.076985337,2.040010813,2.011096664,2.025483149,2.044477293,2.030778867,2.065933128,2.06396834,2.009400866,1.983370316,2.110289467,2.098030131,1.95001688,1.549787322,1.468174853,1.554099097,1.481032904,1.568982622,1.600816837,1.60896392,1.636951271,1.597092659,1.527462711,1.497459502,1.466258209,1.486573663,1.670046339,2.01471318,2.205100069,2.195420325,2.035836778,1.752193213,1.596612472,1.686866437,1.837974504,1.995632328,2.034534025,1.924833686,1.736393267,1.598796954,1.416855609,1.018463436,0.941849127
Sao Tome and Principe,STP,Population growth (annual %),SP.POP.GROW,,0.975560416,1.179250417,1.075894549,1.019376819,1.03418755,1.16012029,1.36455026,1.584626861,1.750731065,1.983897613,2.095619675,2.010551228,2.004880174,2.060542959,2.17131649,2.344534924,2.490360064,2.579970162,2.512973517,2.281776387,1.996196237,1.760156586,1.688802841,1.783321939,1.999081276,2.188673135,2.39747447,2.5677702,2.528178522,2.437585996,2.252105027,2.061729752,1.996678238,1.919332006,1.8283459,1.739407478,1.643583661,1.538347703,1.433273351,1.335118353,1.754697194,2.420254643,2.583122052,2.52695179,2.494360277,2.471071503,2.455646831,2.419203102,2.342410553,2.226224853,2.121856336,2.064078726,1.998080447,1.911859774,1.819823892,1.729161076,1.649789762,1.577599603,1.528403267,1.865994498,2.022036167
Suriname,SUR,Population growth (annual %),SP.POP.GROW,,3.504609482,3.646078999,3.758293861,3.594757317,3.415515485,3.390653502,3.397380732,3.389883549,3.360912442,3.291108441,3.137272416,1.393972329,-0.30181667,-0.458241935,-0.605603283,-0.743827082,-0.88279774,-1.022550414,-1.191457722,-0.59802909,0.198942501,0.379474847,0.560595735,0.841970996,1.183196706,1.334391348,1.139084258,1.319658803,1.53513383,1.070748104,0.77829668,0.847399811,0.677996079,0.983135953,1.844802492,2.127768917,2.019202759,1.937880716,1.86852349,1.798973373,1.737640886,1.68294819,1.623735204,1.339200102,1.100136535,1.117861701,1.128235753,1.12857216,1.126533784,1.122041996,1.10470189,1.074536327,1.040240812,1.011803496,1.011747632,1.033435651,1.044652327,1.042273974,1.103178985,1.120467326,0.970459647
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,,2.992367593,1.103731257,1.028834086,1.052910536,1.003466098,0.926446929,0.850944297,0.773470987,0.770721176,0.433176524,0.422751142,0.855864874,0.970405427,1.032645526,1.049610388,1.057918406,1.05907444,1.019963776,0.993954932,0.82353269,0.726099437,0.774370072,0.726754862,0.68746266,0.67395444,0.619376645,0.556839233,0.530027872,0.481564765,0.439617095,0.077472437,0.032465115,0.381719887,0.39405443,0.292632207,0.211674396,0.184629991,0.134121598,0.102053161,-0.135376488,-0.183012271,-0.036352551,-0.065821507,-0.02036172,0.009809134,0.004597119,0.029178401,0.0857553,0.133257321,0.093191273,0.128936463,0.170183855,0.107458009,0.097045422,0.095033879,0.12892233,0.155178996,0.13850816,0.135328073,0.085769476,-0.212358808
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,,0.592102461,0.595289739,0.827298842,0.932146106,1.038996033,1.250067121,1.16824614,0.884959963,0.54575056,0.640755486,0.776389848,0.796321598,0.822072701,0.532626458,0.977621393,1.475912486,1.208328081,1.088885702,1.07078262,0.989248309,0.27396083,0.199273553,0.625521425,0.510213263,0.489804905,1.244921845,1.203935932,0.272022154,0.0578723,0.090624343,0.063438224,-0.146699403,-0.238300478,-0.115694093,0.0215615,-0.062536134,-0.134454343,-0.218117657,0.071430845,0.29607496,0.157498742,0.123915442,0.060296779,0.064066202,0.173208905,0.319114537,0.559207816,0.158140844,0.903875535,0.436079485,0.207732702,0.210024306,0.135726229,0.098351922,0.075190689,0.073197207,0.065159039,0.362584395,0.696304046,0.669754656,0.26885197
Sweden,SWE,Population growth (annual %),SP.POP.GROW,,0.471081377,0.551534904,0.563633784,0.747117165,0.941845549,0.951566378,0.767228099,0.561996749,0.702745811,0.933484922,0.688095591,0.295500379,0.17236408,0.290164816,0.397275735,0.363686099,0.3551577,0.291145576,0.218223247,0.202996792,0.119920399,0.057191722,0.045273605,0.090869615,0.165170619,0.232568885,0.333678891,0.45959837,0.667182921,0.772602676,0.681643118,0.586529929,0.580838814,0.710705462,0.524703942,0.159147081,0.057262203,0.055512122,0.077927151,0.160575485,0.268470528,0.325438068,0.372092943,0.393298991,0.399942763,0.562483906,0.741552515,0.779033291,0.851904413,0.852524629,0.755150134,0.739763272,0.847348652,0.992219729,1.057454686,1.256453985,1.34744506,1.16164516,1.013722263,0.722703913,0.600591533
Eswatini,SWZ,Population growth (annual %),SP.POP.GROW,,2.26530955,2.268594477,2.315196408,2.407416233,2.552404459,2.679096891,2.666085759,2.586856953,2.581450529,2.630806551,2.684120868,2.731882497,2.775178625,2.862107487,2.970066713,3.076981504,3.160262431,3.248713907,3.310150923,3.307382053,2.905436125,2.915332931,3.26647871,3.271280462,3.638430676,3.874695017,3.831558966,4.606432927,3.890674904,3.340741382,4.095374058,3.907428513,3.011593412,0.0299918,-0.017196995,2.077120693,1.745889348,1.445393951,1.305856677,1.183692988,1.052188103,0.899822294,0.757301427,0.65585549,0.572780084,0.544190295,0.58036664,0.539314001,0.459182519,0.458720163,0.494357534,0.547904556,0.61665942,0.672496412,0.714313722,0.754508381,0.773005801,0.781899444,0.788402228,0.939644436,0.979052258
Sint Maarten (Dutch part),SXM,Population growth (annual %),SP.POP.GROW,,8.751515534,9.348277453,9.327261327,9.057201306,8.786380811,8.518723568,8.439632237,8.250495704,7.915153169,7.718470832,7.328609183,7.021935579,7.000721064,7.000741043,6.90249531,6.698471831,6.592892235,6.452623243,6.18274763,5.89617888,7.024994268,9.327313821,9.953835629,9.269827961,8.708767792,8.247687751,7.855910235,7.499107013,7.241988814,7.040473911,6.852589229,4.987545539,1.513453407,-0.276912603,-0.438964246,-0.590421675,-0.686848799,0.144149941,-0.500610762,-1.834377687,0.265056848,0.576764882,2.233060387,3.177252874,1.597004887,1.294185282,1.100350126,0.451494681,0.803499822,-0.532990983,-1.840297302,3.540582819,5.523039526,2.902265834,2.980223174,2.903978461,1.502331373,0.788033881,1.728465028,1.673100826,1.258882706
Seychelles,SYC,Population growth (annual %),SP.POP.GROW,,2.811425399,2.652834129,2.542224829,2.505103785,2.511270082,2.492878496,2.458292335,2.420821864,2.378879124,2.331063885,2.022322949,2.409711626,1.528531987,1.820147959,2.311817635,2.02350889,2.096732303,0.587401637,0.858731926,0.913088831,1.216078335,0.588566721,-0.121166946,0.592011152,0.81101698,0.623397692,4.245108175,0.373031455,0.597440909,0.490359666,1.331962012,0.458917818,2.083758339,2.665768473,1.47017209,1.467193026,1.173453648,1.95568619,1.964196367,0.892658567,0.087474518,3.057385326,-1.131516421,-0.370334935,0.463308214,2.080596735,0.510514983,2.236282715,0.392530948,2.792329069,-2.628656355,0.98098019,1.846876093,1.555395709,2.229795053,1.33763478,1.224033758,0.954291918,0.887925293,0.853707878,0.805183391
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,,3.008522134,2.974574125,3.023296103,3.0759568,3.133362897,3.181657523,3.21906227,3.255850634,3.304487206,3.344247076,3.411929818,3.457423952,3.406890995,3.39430038,3.422183602,3.429156732,3.428765571,3.438675152,3.436333831,3.408468179,3.366477297,3.282464366,3.357116578,3.473889094,3.453217995,3.419614084,3.366784367,3.284370249,3.177095521,3.067765618,2.963822158,2.884887327,2.85223212,2.808417705,2.768436812,2.725167039,2.650801953,2.591564648,2.551964991,2.523992719,2.544628541,2.573453706,2.572853063,2.648403527,2.724920096,4.464449738,6.335720396,3.65667897,1.631216625,2.311188609,1.744818462,-0.552123973,-5.03381016,-6.852117676,-4.415743721,-1.262419689,0.100775749,1.827393798,3.87953676,3.300177355,2.621583957
Turks and Caicos Islands,TCA,Population growth (annual %),SP.POP.GROW,,0.374031962,0.142121182,0.017750954,0.141894313,0.141693258,0.035391966,0.176772187,0.105913514,-0.08825347,0.035310735,1.350068722,2.646657319,2.87549066,2.939238946,3.18137066,3.308480734,3.202516729,3.215711163,3.074608616,3.563672479,4.616698963,4.880811765,4.710740633,4.553341771,4.386340445,4.181972154,4.062169407,3.922071315,3.729507218,4.203618539,5.159643402,5.407149019,5.166205995,4.96793248,4.739388097,4.562864799,4.387944406,4.290520007,4.23082148,4.139122749,4.353278563,5.078749686,5.391389877,5.06743992,4.806319364,4.613728693,4.436870609,4.299414261,4.139655046,3.927992233,3.601195189,4.022991897,4.608352501,4.05719186,4.343341672,4.568616473,4.093284964,4.040829587,3.767872714,2.738391724,1.87498501
Chad,TCD,Population growth (annual %),SP.POP.GROW,,1.928302842,1.943165094,1.951894292,1.947185971,1.903879387,1.850861492,1.836698509,1.863303958,1.920383333,1.989505687,2.028159401,2.163840864,2.287873414,2.215403647,2.066973296,1.91443846,1.797324663,1.752330553,2.052818276,0.12002945,0.022568871,4.730770198,4.986161979,1.255327343,0.95132808,2.986018642,3.507256289,3.379176455,3.363895595,2.721584666,3.629178841,4.220805209,2.279945856,2.21947482,4.389685672,4.421640837,3.420989907,3.407205405,3.477170525,3.414500241,3.33008485,3.448140621,3.970604866,4.436026667,3.991749474,3.540781452,3.387189871,3.445886005,3.518554231,3.408490965,3.494449521,3.487629403,3.557019324,3.569985466,3.184100813,3.148648506,3.324594916,3.378127749,3.294582728,3.16053306,3.163887505
East Asia & Pacific (IDA & IBRD countries),TEA,Population growth (annual %),SP.POP.GROW,,-0.082579202,1.312424275,2.563477174,2.455978217,2.46362401,2.748087828,2.597921324,2.63085309,2.729084441,2.736574901,2.720550373,2.496954152,2.354398266,2.173088491,1.920855745,1.740974689,1.618660628,1.617247379,1.608628937,1.548910443,1.574993373,1.715740033,1.693000484,1.587984265,1.607790804,1.68315187,1.754474552,1.746933247,1.680374561,1.625719745,1.540749087,1.434764628,1.373678778,1.34174894,1.29320211,1.257672181,1.232917687,1.173118722,1.084103631,1.004061248,0.944991843,0.897224817,0.855279355,0.822454268,0.811501219,0.790229668,0.766307181,0.75443791,0.738998226,0.727278019,0.770556616,0.862087438,0.844495964,0.806408899,0.764568568,0.754938446,0.765756035,0.656020857,0.567934399,0.474607722,0.341803758
Europe & Central Asia (IDA & IBRD countries),TEC,Population growth (annual %),SP.POP.GROW,,1.535326348,1.512055501,1.506017094,1.490451045,1.399834425,1.180405221,1.236795661,1.198028203,1.125949263,1.031014148,1.009369008,1.056492543,1.043473677,1.043368317,1.042445756,1.080309773,1.067967502,1.031759956,1.002224751,1.00726575,1.003280901,0.98520758,1.000918102,1.057049773,1.037688904,1.021034473,1.015934934,0.970407633,0.797972022,0.616824272,0.5560695,0.388505096,0.309840334,0.216939354,0.120993141,0.151099594,0.12706218,0.064024646,-0.023471096,-0.086099308,-0.091146013,-0.079958408,0.019215727,0.072936424,0.092016082,0.127101415,0.156570497,0.261918217,0.370511118,0.418060104,0.464771212,0.471986287,0.553178399,0.595587052,0.598576758,0.543691694,0.439040635,0.314898669,0.300548722,0.223229249,0.068708802
Togo,TGO,Population growth (annual %),SP.POP.GROW,,1.646867473,1.657218912,1.734073975,2.049169698,2.657732951,3.352430985,3.891811695,4.084774574,3.930107532,3.562179914,3.12833349,2.761992612,2.55032605,2.455112154,2.394365407,2.360947117,2.344396553,2.358249535,2.487551816,2.745848348,3.045182578,3.277300935,3.359417356,3.321928649,3.174811822,3.0363564,3.022925231,3.014614781,2.972737591,2.939892893,2.905509412,2.865753959,-0.679986067,0.348060394,4.466820556,3.812689682,3.245692596,2.912967003,2.910595969,2.837256751,2.70645421,2.610917849,2.606314157,2.625567262,2.596251196,2.807802063,2.907439175,2.851778081,2.791410472,2.671316938,2.654960815,2.60283805,2.559759808,2.530998735,2.504545741,2.48615624,2.468078884,2.438994035,2.411629916,2.391219022,2.367338962
Thailand,THA,Population growth (annual %),SP.POP.GROW,,2.975887654,3.027472964,3.040702459,3.042629543,3.0408859,3.003802939,2.953061632,2.905122413,2.858207124,2.845629249,2.799832609,2.750318744,2.708314692,2.60989431,2.49367477,2.352204004,2.270179392,2.222612566,2.152980037,2.160714539,2.140434321,2.061012064,2.013590682,1.965653042,1.91206083,1.854726174,1.801770553,1.75995234,1.695012991,1.651130292,1.565591131,1.484746449,1.459401321,1.43306173,1.38067187,1.314443446,1.283863659,1.232122417,1.123203649,0.994280693,0.920626979,0.895723403,0.859506057,0.821309424,0.778138864,0.753994284,0.761916078,0.747623811,0.718381365,0.671403304,0.645857451,0.644344613,0.607746277,0.548005165,0.475496517,0.443771939,0.41152598,0.323321355,0.252691237,0.235182865,0.175345075
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,,3.504214976,3.522115118,3.509214902,3.476543089,3.431496099,3.383703122,3.344722497,3.318481998,3.269871894,3.16221861,3.058053915,3.01630387,3.005081537,3.013520559,3.043056381,3.067825087,3.082501196,3.061058098,2.956505245,2.839845232,2.797405659,2.800369208,2.824800946,2.866593259,2.853198718,2.911396269,3.038067836,3.060605416,3.170980065,2.874664159,2.523259543,1.782020405,1.083146235,1.496096358,1.91436582,1.99854825,1.340779058,0.647491392,0.530683543,1.33895807,2.141921598,2.053187182,1.978792525,1.910625199,1.863677363,1.834269157,1.838824312,1.877486845,1.946479757,2.030277734,2.116574816,2.179881874,2.239925744,2.305131333,2.346816042,2.333580931,2.268623505,2.244592399,2.262424935,2.184426969,2.14442566
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,,3.466987485,3.454651829,3.407982555,3.334594407,3.239629847,3.137349846,3.042154759,2.956663454,2.89133489,2.850925945,2.821678038,2.78453318,2.751260695,2.720414521,2.665508549,2.599578981,2.541946043,2.499802428,2.465926958,2.422159336,2.416714219,2.45976894,2.504330002,2.561264298,2.643977157,2.730748112,2.770214237,2.72053268,2.692226437,2.696449085,2.691840932,2.699827424,2.647254694,2.482486065,2.239084123,1.746584739,1.44447283,1.542805862,1.557518245,1.50061067,1.433322678,1.368643085,1.269213046,1.269573301,1.359714823,1.387326307,1.420317429,1.485245491,1.573297413,1.665530086,1.74701805,1.809209907,1.840782577,1.836543322,1.807271728,1.755611403,1.686657746,1.6069388,1.527482669,1.483129015,1.451977111
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population growth (annual %),SP.POP.GROW,,2.851392402,2.84609665,2.831195872,2.810380239,2.780992187,2.731890297,2.679493619,2.629937058,2.582690908,2.539973991,2.507091493,2.486928921,2.472805084,2.453765171,2.426974093,2.39926399,2.403114071,2.411273533,2.384311632,2.330168011,2.239698595,2.184176218,2.169474303,2.132179326,2.083746537,2.036318891,1.994822864,1.966011757,1.931901178,1.926131643,1.905122136,1.853117548,1.814031388,1.781101309,1.741214101,1.689057233,1.646526814,1.605641946,1.559363892,1.50987572,1.456539965,1.404573094,1.345656742,1.305932265,1.276250485,1.234146299,1.196314194,1.158527106,1.13404182,1.082903315,1.162963965,1.148261685,1.112767966,1.08720391,1.066235171,1.046112778,1.014889469,0.96547552,0.909572541,0.820442613,0.710327608
Timor-Leste,TLS,Population growth (annual %),SP.POP.GROW,,1.529728496,1.569804528,1.59951524,1.619621509,1.657278598,1.703708587,1.743155564,1.769042561,1.778354406,1.780859129,1.776832253,1.768287157,1.730712627,1.401351832,1.316520231,1.574538884,1.571770366,1.341341817,1.089836649,1.202264216,1.088069805,0.898836284,1.108150546,1.343715041,1.586459986,1.764265707,1.92757528,2.087248221,2.331165276,2.45312036,1.900941834,1.420003814,1.453457251,1.489891467,1.489383085,1.459345679,1.441793507,1.420833321,1.305433339,1.342248186,1.653116832,1.846011681,1.860473188,2.057839169,2.435663207,2.571687702,2.462777021,2.29970987,2.130767282,2.130602696,2.224976885,2.195007643,2.077203952,1.983967971,1.755472386,1.54292008,1.513362435,1.485808227,1.462727124,1.515821141,1.598470014
